Date,Open,High,Low,Close_Gold,Volume,SP500,Close_Oil,DollarIndex
10/16/2018,1227.1,1230.5,1227.1,1227.3,426,2809.92,71.92,94.75
10/17/2018,1225.9,1225.9,1223.7,1223.7,1,2809.21,69.75,95.3
10/18/2018,1226.5,1226.5,1226.5,1226.5,165,2768.78,68.65,95.64
10/19/2018,1225.3,1225.3,1225.3,1225.3,55,2767.78,69.12,95.44
10/22/2018,1224.5,1224.5,1219.6,1221.2,18,2755.88,69.17,95.75
10/23/2018,1224.8,1237.8,1224.8,1233.4,33,2740.69,66.43,95.71
10/24/2018,1231.6,1231.6,1227.8,1227.8,36,2656.1,66.82,96.18
10/25/2018,1238.6,1238.6,1229.1,1229.1,7,2705.57,67.33,96.46
10/26/2018,1234.3,1234.8,1232.5,1232.5,20,2658.69,67.59,96.13
10/29/2018,1224.5,1224.5,1224.5,1224.5,214,2641.25,67.04,96.35
10/30/2018,1227.7,1227.7,1219.8,1222.6,72,2682.63,66.18,96.79
10/31/2018,1216,1216.6,1212,1212.3,121,2711.74,65.31,96.9
11/1/2018,1215.4,1236,1215.4,1236,14,2740.37,63.69,96.08
11/2/2018,1233.3,1233.3,1230.9,1230.9,18,2723.06,63.14,96.34
11/5/2018,1230.6,1231.5,1226.7,1229.8,15,2738.31,63.1,96.08
11/6/2018,1230.7,1233.8,1223.8,1223.8,4,2755.45,62.21,96.12
11/7/2018,1228.6,1228.6,1226.2,1226.2,1,2813.89,61.67,95.81
11/8/2018,1222.9,1222.9,1222.9,1222.9,2,2806.83,60.67,96.55
11/9/2018,1207.9,1207.9,1206.4,1206.4,14,2781.01,60.19,96.73
11/12/2018,1201.6,1201.6,1201.3,1201.3,1,2726.22,59.93,97.38
11/13/2018,1196.3,1201.3,1196.3,1199.2,5,2722.18,55.69,97.14
11/14/2018,1207.9,1207.9,1207.9,1207.9,0,2701.58,56.25,96.66
11/15/2018,1212.8,1212.8,1212.8,1212.8,0,2730.2,56.46,96.79
11/16/2018,1216.7,1223.8,1216.7,1220.8,5,2736.27,56.46,96.33
11/19/2018,1223.1,1223.1,1223.1,1223.1,0,2690.73,56.76,96.07
11/20/2018,1225.3,1228.8,1219,1219,12,2641.89,53.43,96.72
11/21/2018,1225.8,1225.8,1225.8,1225.8,0,2649.93,54.63,96.58
11/23/2018,1224.8,1224.8,1221,1221,1,2632.56,50.42,96.82
11/26/2018,1220.2,1222,1220.2,1220.2,2,2673.45,51.63,96.98
11/27/2018,1221.9,1222,1211.2,1211.2,5,2682.17,51.56,97.28
11/28/2018,1211.5,1221.4,1211.5,1221.4,247168,2743.79,50.29,96.68
11/29/2018,1221,1228.7,1220.5,1224.1,55478,2737.8,51.45,96.7
11/30/2018,1224.1,1225,1216.1,1220.2,2060,2760.17,50.93,97.2
12/3/2018,1222.5,1234.1,1221.3,1233.9,751,2790.37,52.95,96.97
12/4/2018,1231,1241.4,1230.4,1241.1,474,2700.06,53.25,96.9
12/6/2018,1237.5,1244.4,1234.8,1238.1,434,2695.95,51.49,96.76
12/7/2018,1238.3,1249.8,1237.6,1246.8,211,2633.08,52.61,96.48
12/10/2018,1249.6,1249.6,1241.7,1243.7,131,2637.72,51,97.18
12/11/2018,1245.8,1248.7,1241.5,1241.9,117,2636.78,51.65,97.36
12/12/2018,1245.3,1245.6,1244.1,1244.4,84,2651.07,51.15,97.02
12/13/2018,1243.5,1243.5,1241,1242.7,194,2650.54,52.58,97.06
12/14/2018,1241.7,1241.7,1234.1,1237,33,2599.95,51.2,97.43
12/17/2018,1239.3,1247.4,1239.3,1247.4,10,2545.94,49.88,97.18
12/18/2018,1248.2,1249.2,1245.6,1249.2,31,2546.16,46.24,96.57
12/19/2018,1255.8,1255.8,1252.1,1252.1,268,2506.96,47.2,96.48
12/20/2018,1243.2,1263.6,1243.2,1263.6,49,2467.42,45.88,95.73
12/21/2018,1260.3,1261.3,1253.8,1253.8,96,2416.62,45.59,96.46
12/24/2018,1260.3,1268.5,1260.3,1267.5,27,2351.1,42.53,96.01
12/26/2018,1269.3,1277.4,1269.2,1269.2,63,2467.7,46.22,96.57
12/27/2018,1276.7,1277.3,1276.7,1277.3,480,2488.83,44.61,96
12/28/2018,1273.5,1280.1,1273.5,1279.9,805,2485.74,45.33,95.96
12/31/2018,1278,1281.3,1277.6,1278.3,19,2506.85,45.41,95.74
1/2/2019,1286,1286,1277.6,1281,149,2510.03,46.54,96.42
1/3/2019,1286.8,1292,1286.7,1291.8,10,2447.89,47.09,95.88
1/4/2019,1294.2,1294.2,1275.3,1282.7,34,2531.94,47.96,95.75
1/7/2019,1286.8,1286.8,1286.6,1286.8,2,2549.69,48.52,95.23
1/8/2019,1280.5,1283.2,1278.2,1283.2,54,2574.41,49.78,95.48
1/9/2019,1279.4,1289.3,1279.2,1289.3,102,2584.96,52.36,94.79
1/10/2019,1284.7,1284.7,1284.7,1284.7,0,2596.64,52.59,95.12
1/11/2019,1291.2,1291.2,1286.3,1287.1,11,2596.26,51.59,95.27
1/14/2019,1292.4,1293.9,1289.1,1289.1,7,2582.61,50.51,95.21
1/15/2019,1290.1,1292.7,1286.2,1286.2,3,2610.3,52.11,95.68
1/16/2019,1291.6,1291.6,1291.6,1291.6,2,2616.1,52.31,95.68
1/17/2019,1291.6,1292.7,1288.5,1291,10,2635.96,52.07,95.71
1/18/2019,1281.3,1281.3,1281.3,1281.3,3,2670.71,53.8,95.99
1/22/2019,1282.5,1283.3,1282.5,1282.5,7,2632.9,52.57,95.96
1/23/2019,1281.7,1283.9,1278.7,1283.1,14,2638.7,52.62,95.77
1/24/2019,1279.1,1279.1,1278.5,1279.1,1,2642.33,53.13,96.3
1/25/2019,1297.4,1297.4,1297.4,1297.4,0,2664.76,53.69,95.46
1/28/2019,1300.8,1307.1,1298.4,1302.4,54,2643.85,51.99,95.42
1/29/2019,1308.2,1308.2,1308.2,1308.2,213607,2640,53.31,95.52
1/30/2019,1310.4,1323.4,1308.1,1309.9,54958,2681.05,54.23,95.03
1/31/2019,1320,1325.4,1316.7,1319.7,1970,2704.1,53.79,95.3
2/1/2019,1320.3,1320.7,1315.4,1316.9,878,2706.53,55.26,95.3
2/4/2019,1318.1,1318.1,1308.3,1314.3,675,2724.87,54.56,95.57
2/5/2019,1311.1,1315.1,1311,1314.2,362,2737.7,53.66,95.82
2/6/2019,1312.5,1313.5,1305,1309.5,358,2731.61,54.01,96.15
2/7/2019,1302.9,1310.4,1302.2,1309.4,203,2706.05,52.64,96.29
2/8/2019,1309.5,1314,1307.8,1313.7,122,2707.88,52.72,96.42
2/11/2019,1313.4,1313.4,1304.7,1307,119,2709.8,52.41,96.86
2/12/2019,1310,1312,1307.6,1309.2,109,2744.73,53.1,96.5
2/13/2019,1311.6,1316,1308.1,1310.8,143,2753.03,53.9,96.94
2/14/2019,1305,1311.8,1301.6,1309.8,858,2745.73,54.41,96.81
2/15/2019,1313.6,1318.8,1313.6,1318.1,190,2775.6,55.59,96.74
2/19/2019,1320.9,1340.1,1320.5,1340.1,390,2779.76,56.09,96.35
2/20/2019,1342.2,1344,1338,1343.3,581,2784.7,56.92,96.29
2/21/2019,1331.3,1334.9,1320.9,1323.5,414,2774.88,56.96,96.46
2/22/2019,1324.2,1331.3,1321,1329.2,718,2792.67,57.26,96.37
2/25/2019,1329.2,1331.6,1325.6,1325.9,185,2796.11,55.48,96.27
2/26/2019,1323.3,1325.5,1323.3,1325.1,939,2793.9,55.5,95.86
2/27/2019,1327.7,1327.9,1316.5,1317.7,604,2792.38,56.94,96.04
2/28/2019,1321.1,1323.7,1311.5,1312.8,141,2784.49,57.22,96.04
3/1/2019,1312.2,1312.2,1288.9,1296.4,110,2803.69,55.8,96.45
3/4/2019,1285.5,1287,1281.9,1284.8,28,2792.81,56.59,96.61
3/5/2019,1287,1287,1282,1282,114,2789.65,56.56,96.79
3/6/2019,1287.1,1287.1,1282.6,1284.9,14,2771.45,56.22,96.8
3/7/2019,1281,1284.6,1281,1283.8,11,2748.93,56.66,97.63
3/8/2019,1292.1,1297.4,1291.6,1297,10,2743.07,56.07,97.27
3/11/2019,1291,1291,1288.8,1288.8,9,2783.3,56.79,97.17
3/12/2019,1294.7,1296.3,1294.7,1296.3,1,2791.52,56.87,96.9
3/13/2019,1307.5,1307.5,1307.5,1307.5,0,2810.92,58.26,96.51
3/14/2019,1293.4,1293.4,1293.4,1293.4,1,2808.48,58.61,96.77
3/15/2019,1300.9,1304.7,1300.5,1301.8,26,2822.48,58.52,96.59
3/18/2019,1297.3,1302.2,1297.3,1300.3,8,2832.94,59.09,96.52
3/19/2019,1306.9,1306.9,1304.8,1305,20,2832.57,59.03,95.83
3/20/2019,1300.7,1300.7,1300.5,1300.5,2,2824.23,59.83,95.2
3/21/2019,1306.1,1306.1,1306.1,1306.1,0,2854.88,59.98,95.99
3/22/2019,1311.6,1311.6,1311.6,1311.6,0,2800.71,59.04,96.15
3/25/2019,1320.7,1322.9,1320.7,1321.9,19,2798.36,58.82,96.07
3/26/2019,1315.6,1315.6,1314.3,1314.3,1,2818.46,59.94,96.22
3/27/2019,1309.9,1309.9,1309.9,1309.9,206263,2805.37,59.41,96.28
3/28/2019,1308.4,1311.1,1287.7,1289.8,87798,2815.44,59.3,96.76
3/29/2019,1289.6,1298.5,1286.1,1293,1265,2834.4,60.14,96.85
4/1/2019,1291.8,1295.9,1285.7,1288.4,675,2867.19,61.59,96.8
4/2/2019,1286.3,1290.9,1284.5,1290,525,2867.24,62.58,96.92
4/3/2019,1291.4,1293.1,1287.5,1289.9,172,2873.4,62.46,96.66
4/4/2019,1290.6,1292.6,1279.5,1289,269,2879.39,62.1,96.93
4/5/2019,1292,1292,1283.6,1290.4,181,2892.74,63.08,97
4/8/2019,1292.2,1302.1,1291.8,1297.1,63,2895.77,64.4,96.65
4/9/2019,1298.5,1304.9,1298.5,1303.5,30,2878.2,63.98,96.61
4/10/2019,1304,1309.1,1301.5,1309.1,66,2888.21,64.61,96.56
4/11/2019,1307,1307.1,1288.6,1288.6,420,2888.32,63.58,96.81
4/12/2019,1293.4,1293.4,1289.2,1290.6,607,2907.41,63.89,96.6
4/15/2019,1284.8,1287.3,1282.3,1286.8,523,2905.58,63.4,96.56
4/16/2019,1285.2,1285.2,1272.2,1272.6,643,2907.06,64.05,96.65
4/17/2019,1273.5,1273.5,1271.6,1272.2,308,2900.45,63.76,96.66
4/18/2019,1270.8,1273.6,1270.1,1271.9,27,2905.03,64,97.15
4/22/2019,1273.5,1273.5,1273.5,1273.5,147,2907.97,65.7,96.96
4/23/2019,1266.4,1269.8,1266,1269.3,206,2933.68,66.3,97.32
4/24/2019,1268.4,1275.5,1267.8,1275.5,518,2927.25,65.89,97.86
4/25/2019,1280.6,1280.8,1275.8,1275.8,95,2926.17,65.21,97.92
4/26/2019,1284.9,1284.9,1284.9,1284.9,804,2939.88,63.3,97.73
4/29/2019,1284.8,1284.9,1277.1,1278.6,568,2943.03,63.5,97.58
4/30/2019,1281.7,1283.3,1280.8,1282.8,114,2945.83,63.91,97.2
5/1/2019,1278.7,1283.3,1278.7,1281.4,70,2923.73,63.6,97.41
5/2/2019,1269.2,1270.8,1266.6,1269.7,63,2917.52,61.81,97.59
5/3/2019,1270.1,1279.2,1270.1,1279.2,15,2945.64,61.94,97.26
5/6/2019,1282.2,1282.2,1280.3,1281.7,12,2932.47,62.25,97.27
5/7/2019,1280.5,1283.5,1280.5,1283.5,8,2884.05,61.4,97.4
5/8/2019,1279.4,1279.4,1279.4,1279.4,5,2879.42,62.12,97.39
5/9/2019,1278.9,1285,1278.8,1283.5,38,2870.72,61.7,97.16
5/10/2019,1285.4,1286.5,1283.3,1285.7,6,2881.4,61.66,97.12
5/13/2019,1286.7,1300.1,1281.8,1300.1,56,2811.87,61.04,97.12
5/14/2019,1297.8,1297.8,1294.7,1294.7,6,2834.41,61.78,97.32
5/15/2019,1296.9,1296.9,1296,1296.3,55,2850.96,62.02,97.38
5/16/2019,1285.2,1285.4,1285,1285,3,2876.32,62.87,97.68
5/17/2019,1280,1280,1274.5,1274.5,1,2859.53,62.76,97.82
5/20/2019,1276.1,1276.1,1276.1,1276.1,20,2840.23,63.1,97.76
5/21/2019,1272,1272,1272,1272,0,2864.36,62.99,97.9
5/22/2019,1273.6,1273.6,1273.6,1273.6,0,2856.27,61.42,97.88
5/23/2019,1284.8,1284.8,1284.8,1284.8,0,2822.24,57.91,97.72
5/24/2019,1283,1283,1283,1283,9,2826.06,58.63,97.48
5/28/2019,1276.5,1276.5,1276.5,1276.5,0,2802.39,59.14,97.84
5/29/2019,1280.6,1280.6,1280.6,1280.6,189694,2783.02,58.81,98.04
5/30/2019,1279.4,1288.3,1273.9,1287.1,55573,2788.86,56.59,98.05
5/31/2019,1287.7,1306.4,1287.5,1305.8,2814,2752.06,53.5,97.67
6/3/2019,1307,1327.8,1307,1322.7,812,2744.45,53.25,97.06
6/4/2019,1324.3,1328.6,1320.8,1323.4,302,2803.27,53.48,97
6/5/2019,1328.9,1343.3,1326.3,1328.3,622,2826.15,51.68,97.25
6/6/2019,1330.8,1338.7,1326.2,1337.6,161,2843.49,52.59,97
6/7/2019,1333.1,1347.7,1329.8,1341.2,240,2873.34,53.99,96.49
6/10/2019,1335.8,1336.5,1324.1,1324.7,268,2886.73,53.26,96.71
6/11/2019,1328.4,1328.4,1319.1,1326.4,201,2885.72,53.27,96.64
6/12/2019,1326.9,1334.5,1326.9,1331.9,139,2879.84,51.14,96.97
6/13/2019,1331.6,1341.1,1331.6,1339.2,157,2891.64,52.28,97
6/14/2019,1345.4,1355.4,1339.3,1340.1,914,2886.98,52.51,97.57
6/17/2019,1339,1340.3,1335,1338.7,76,2889.67,51.93,97.4
6/18/2019,1349.3,1349.3,1341.6,1346.6,29,2917.75,53.9,97.15
6/19/2019,1344,1344.6,1344,1344.6,129,2926.46,53.76,96.58
6/20/2019,1381.5,1392.9,1379.5,1392.9,76,2954.18,56.65,96.14
6/21/2019,1406,1406,1390.3,1396.2,35,2950.46,57.43,95.72
6/24/2019,1406,1420.6,1402.1,1414.3,125,2945.35,57.9,95.49
6/25/2019,1418.1,1433.3,1414.9,1414.9,105,2917.38,57.83,95.65
6/26/2019,1407.2,1413.3,1405.8,1411.6,1333,2913.78,59.38,95.73
6/27/2019,1407,1410.8,1399.8,1408.4,437,2924.92,59.43,95.74
6/28/2019,1408.3,1422,1408.3,1409.7,356,2941.76,58.47,95.67
7/1/2019,1386.6,1395.8,1382.8,1385.6,214,2964.33,59.09,96.41
7/2/2019,1391.1,1418.4,1390.8,1404.6,38,2973.01,56.25,96.27
7/3/2019,1431,1434,1413.1,1417.7,46,2995.82,57.34,96.33
7/5/2019,1418.3,1418.3,1390.2,1396.7,20,2990.41,57.51,96.89
7/8/2019,1395.9,1397,1393.6,1397,14,2975.95,57.66,96.98
7/9/2019,1394.5,1397.5,1386.2,1397.5,53,2979.63,57.83,97.1
7/10/2019,1409.9,1410.1,1409.9,1410.1,50,2993.07,60.43,96.7
7/11/2019,1424,1424,1404.3,1404.3,6,2999.91,60.2,96.67
7/12/2019,1405.6,1410.1,1405.6,1409.9,8,3013.77,60.21,96.42
7/15/2019,1414.4,1415,1411.4,1411.4,25,3014.3,59.58,96.54
7/16/2019,1413.6,1413.7,1405,1409.2,13,3004.04,57.62,97.04
7/17/2019,1404.6,1421.3,1404.6,1421.3,6,2984.42,56.78,96.85
7/18/2019,1422.3,1444.2,1419.5,1426.1,66,2995.11,55.3,96.45
7/19/2019,1440.5,1442,1425.1,1425.1,22,2976.61,55.63,96.82
7/22/2019,1425.3,1425.3,1424,1425.3,1,2985.03,56.22,96.94
7/23/2019,1418.6,1421.3,1416.3,1420.1,5,3005.47,56.77,97.42
7/24/2019,1422.8,1422.8,1422.8,1422.8,20,3019.56,55.88,97.45
7/25/2019,1413.9,1413.9,1413.9,1413.9,4,3003.67,56.02,97.55
7/26/2019,1422.8,1423,1418.5,1418.5,5,3025.86,56.2,97.75
7/29/2019,1419.6,1419.6,1419.6,1419.6,224267,3020.97,56.87,97.8
7/30/2019,1426.3,1433.9,1422.1,1429.7,73874,3013.18,58.05,97.81
7/31/2019,1431.3,1435.8,1411.2,1426.1,3294,2980.38,58.58,98.26
8/1/2019,1411.3,1445.2,1400.9,1420.9,2431,2953.56,53.95,98.14
8/2/2019,1448,1448,1432.3,1445.6,1873,2932.05,55.66,97.85
8/5/2019,1440.4,1469.7,1440.4,1464.6,1008,2844.74,54.69,97.31
8/6/2019,1469.7,1475,1457.7,1472.4,460,2881.77,53.63,97.42
8/7/2019,1473.5,1509.9,1473.2,1507.3,824,2883.98,51.09,97.35
8/8/2019,1498.4,1508.5,1492,1497.7,367,2938.09,52.54,97.43
8/9/2019,1506.2,1507.5,1495.6,1496.6,74,2918.65,54.5,97.32
8/12/2019,1496,1514.9,1488.1,1505.3,257,2882.7,54.93,97.2
8/13/2019,1510.4,1531.4,1483.7,1502.2,672,2926.32,57.1,97.63
8/14/2019,1500,1520.5,1497,1515.9,328,2840.6,55.23,97.83
8/15/2019,1519.8,1522.7,1510.6,1519.6,87,2847.6,54.47,98
8/16/2019,1524.6,1524.6,1504.7,1512.5,1815,2888.68,54.87,98.01
8/19/2019,1507.2,1507.6,1492.9,1500.4,205,2923.65,56.21,98.22
8/20/2019,1497.5,1506.1,1497.5,1504.6,486,2900.51,56.34,98.06
8/21/2019,1504.9,1505,1498.8,1504.6,350,2924.43,55.68,98.18
8/22/2019,1495.1,1497.3,1493.8,1497.3,686,2922.95,55.35,98.06
8/23/2019,1493.5,1527.6,1493.5,1526.6,983,2847.11,54.17,97.53
8/26/2019,1543.2,1543.3,1524.3,1526.3,334,2878.38,53.64,97.99
8/27/2019,1530.5,1542.1,1528.5,1541,166,2869.16,54.93,97.91
8/28/2019,1538.1,1538.1,1537.8,1537.8,2756,2887.94,55.78,98.12
8/29/2019,1537.5,1549.3,1519.6,1526.5,704,2924.58,56.71,98.46
8/30/2019,1524.6,1530.4,1516.7,1519.1,276,2926.46,55.1,98.86
9/3/2019,1522.9,1547.3,1521,1545.9,139,2906.27,53.94,98.95
9/4/2019,1549,1553.2,1534.8,1550.3,46,2937.78,56.26,98.39
9/5/2019,1551,1551.1,1511.1,1515.4,125,2976,56.3,98.38
9/6/2019,1517.3,1526,1504.5,1506.2,54,2978.71,56.52,98.36
9/9/2019,1509,1513,1498,1502.2,69,2978.43,57.85,98.25
9/10/2019,1498.5,1498.5,1486.9,1490.3,23,2979.39,57.4,98.31
9/11/2019,1491.7,1496.6,1490.2,1494.4,8,3000.93,55.75,98.63
9/12/2019,1499.5,1515.4,1498.7,1498.7,27,3009.57,55.09,98.31
9/13/2019,1490.9,1490.9,1486.9,1490.9,1,3007.39,54.85,98.25
9/16/2019,1506.6,1506.8,1496.9,1503.1,21,2997.96,62.9,98.63
9/17/2019,1497.9,1505.1,1497.9,1505.1,3,3005.7,59.34,97.82
9/18/2019,1508.9,1509.4,1489.3,1507.5,8,3006.73,58.11,98.13
9/19/2019,1496.1,1502.4,1496.1,1498.4,10,3006.79,58.13,97.85
9/20/2019,1503,1507.3,1503,1507.3,2,2992.07,58.09,98.14
9/23/2019,1515.5,1523.7,1515.5,1523.7,5,2991.78,58.64,98.22
9/24/2019,1515.1,1533,1515.1,1532.1,25,2966.6,57.29,97.93
9/25/2019,1527.6,1527.9,1504.6,1504.6,25,2984.87,56.49,98.66
9/26/2019,1507.5,1507.5,1507.5,1507.5,8178,2977.62,56.41,98.76
9/27/2019,1504.2,1506.1,1485.6,1499.1,7827,2961.79,55.91,98.76
9/30/2019,1495.9,1495.9,1463.5,1465.7,1078,2976.74,54.07,99.02
10/1/2019,1468.7,1485.5,1458.3,1482,219,2940.25,53.62,98.78
10/2/2019,1476.6,1503.7,1474.1,1501,205,2887.61,52.64,98.69
10/3/2019,1497.4,1518.2,1496.6,1507.1,1213,2910.63,52.45,98.54
10/4/2019,1505.6,1508.7,1497.1,1506.2,233,2952.01,52.81,98.49
10/7/2019,1504.8,1505.8,1489.1,1497.7,121,2938.79,52.75,98.67
10/8/2019,1489.4,1506.3,1489.3,1497.2,46,2893.06,52.63,98.82
10/9/2019,1507.7,1507.7,1498.4,1506.1,120,2919.4,52.59,98.82
10/10/2019,1511.2,1511.2,1490.6,1494.8,78,2938.13,53.55,98.41
10/11/2019,1491.9,1494.9,1476.9,1482.7,57,2970.27,54.7,98
10/14/2019,1484.4,1493.5,1481.3,1491.7,400,2966.15,53.59,98.17
10/15/2019,1488.9,1495.4,1476.6,1477.6,367,2995.68,52.81,98
10/16/2019,1482,1488,1480,1488,383,2989.69,53.36,97.72
10/17/2019,1486.2,1493.2,1485.8,1492.3,271,2997.95,53.93,97.33
10/18/2019,1487.3,1489.1,1486.6,1488.2,82,2986.2,53.78,97.01
10/21/2019,1489.9,1489.9,1481.5,1482.4,72,3006.72,53.31,97.05
10/22/2019,1483.4,1483.5,1481.7,1481.7,99,2995.99,54.16,97.26
10/23/2019,1486.4,1490.3,1486.4,1489.9,67,3004.52,55.97,97.24
10/24/2019,1490.5,1501.2,1485.9,1498.9,115,3010.29,56.23,97.4
10/25/2019,1501.4,1514.3,1499,1499.5,93,3022.55,56.66,97.6
10/28/2019,1504.1,1504.1,1490,1490,37,3039.42,55.81,97.52
10/29/2019,1485.9,1487,1485.9,1487,425,3036.89,55.54,97.47
10/30/2019,1487.2,1495.4,1481,1493.2,320,3046.77,55.06,97.44
10/31/2019,1496.1,1513.1,1496.1,1511.4,210,3037.56,54.18,97.15
11/1/2019,1511,1511.6,1503,1508,235,3066.91,56.2,97.04
11/4/2019,1511.6,1511.6,1508,1508,101,3078.27,56.54,97.37
11/5/2019,1507.1,1507.1,1480.8,1480.8,31,3074.62,57.23,97.81
11/6/2019,1483.2,1491,1483.2,1490.2,567,3076.78,56.35,97.76
11/7/2019,1489.1,1489.1,1464.2,1464.2,581,3085.18,57.15,97.99
11/8/2019,1469.1,1469.1,1461.3,1461.3,21,3093.08,57.24,98.2
11/11/2019,1461,1461,1449.3,1455.5,22,3087.01,56.86,98.03
11/12/2019,1454.9,1454.9,1447.1,1452.1,6,3091.84,56.8,98.15
11/13/2019,1456.8,1463.3,1456.8,1461.7,56,3094.04,57.12,98.23
11/14/2019,1463.8,1471.8,1463.7,1471.8,83,3096.63,56.77,98.02
11/15/2019,1469.1,1469.1,1467.3,1467.3,13,3120.46,57.72,97.87
11/18/2019,1472,1472,1469.7,1470.9,141,3122.03,57.05,97.66
11/19/2019,1467.7,1474.3,1467.7,1473.3,18,3120.18,55.21,97.74
11/20/2019,1472.6,1474.5,1467.3,1473.3,31,3108.46,57.11,97.81
11/21/2019,1463.1,1463.1,1463.1,1463.1,16,3103.54,58.58,97.9
11/22/2019,1468.6,1468.6,1463.1,1463.1,19,3110.29,57.77,98.18
11/25/2019,1457.1,1457.1,1455.5,1456.6,14,3133.64,58.01,98.24
11/26/2019,1459.8,1459.8,1459.8,1459.8,346362,3140.52,58.41,98.17
11/27/2019,1461.1,1461.9,1452,1453.4,88364,3153.63,58.11,98.29
11/29/2019,1453.6,1465.6,1452.1,1465.6,7020,3140.98,55.17,98.2
12/2/2019,1462.8,1464.4,1453.3,1462.3,2172,3113.87,55.96,97.79
12/3/2019,1461.6,1480.4,1459.5,1478.2,1460,3093.2,56.1,97.68
12/4/2019,1477.5,1483.4,1471.2,1474,613,3112.76,58.43,97.6
12/5/2019,1474.7,1478,1472.3,1476.9,907,3117.43,58.43,97.37
12/6/2019,1475,1476,1458.2,1459.1,899,3145.91,59.2,97.66
12/9/2019,1458.8,1464.2,1458.6,1459.3,1461,3135.96,59.02,97.61
12/10/2019,1460.7,1467.2,1460.7,1462.6,367,3132.52,59.24,97.39
12/11/2019,1463.1,1475.4,1463.1,1469.4,393,3141.63,58.76,97.06
12/12/2019,1475.1,1483.9,1463.7,1466.7,955,3168.57,59.18,97.38
12/13/2019,1463.1,1475.9,1463.1,1475.6,468,3168.8,60.07,97.17
12/16/2019,1473.8,1475.3,1473.8,1475,99,3191.45,60.21,96.96
12/17/2019,1474.1,1476.9,1474,1474.6,410,3192.52,60.94,96.78
12/18/2019,1472.6,1472.6,1472.6,1472.6,250,3191.14,60.93,96.96
12/19/2019,1475.9,1478.9,1473.3,1478.2,319,3205.37,61.22,96.96
12/20/2019,1476.7,1478.1,1474.7,1474.7,118,3221.22,60.44,97.27
12/23/2019,1482.3,1482.5,1479.9,1482.5,391,3224.01,60.52,97.24
12/24/2019,1488.7,1499.1,1488.7,1499.1,52,3223.38,61.11,97.25
12/26/2019,1505.2,1512.3,1505,1509.3,126,3239.91,61.68,97.11
12/27/2019,1513.8,1513.8,1513.8,1513.8,839,3240.02,61.72,96.55
12/30/2019,1512.6,1515.1,1510,1514.5,446,3221.29,61.68,96.41
12/31/2019,1513.8,1523.4,1513.8,1519.5,301,3230.78,61.06,96.06
1/2/2020,1518.1,1528.7,1518,1524.5,214,3257.85,61.18,96.53
1/3/2020,1530.1,1552.7,1530.1,1549.2,107,3234.85,63.05,96.52
1/6/2020,1580,1580,1560.4,1566.2,416,3246.28,63.27,96.35
1/7/2020,1558.3,1576.3,1558.3,1571.8,47,3237.18,62.7,96.7
1/8/2020,1579.7,1604.2,1552.3,1557.4,236,3253.05,59.61,97
1/9/2020,1555.7,1555.7,1543.3,1551.7,54,3274.7,59.56,97.16
1/10/2020,1551.2,1558.8,1545.4,1557.5,16,3265.35,59.04,97.08
1/13/2020,1557.4,1558,1548.4,1548.4,48,3288.13,58.08,97.06
1/14/2020,1546.7,1546.7,1534.9,1542.4,32,3283.15,58.23,97.09
1/15/2020,1548,1553.9,1545.6,1552.1,11,3289.29,57.81,96.96
1/16/2020,1555.7,1556.1,1548.5,1549,98,3316.81,58.52,97.06
1/17/2020,1554.1,1558.8,1553.6,1558.8,108,3329.62,58.54,97.36
1/21/2020,1559.3,1566.2,1551,1556.4,45,3320.79,58.34,97.29
1/22/2020,1549.8,1557.1,1549.8,1555.3,42,3321.75,56.74,97.29
1/23/2020,1553.1,1564.6,1552.2,1564.6,15,3325.54,55.59,97.48
1/24/2020,1556.3,1571.1,1556.3,1571.1,43,3295.47,54.19,97.65
1/27/2020,1584.3,1584.5,1576.8,1576.8,22,3243.63,53.14,97.77
1/28/2020,1576.4,1576.4,1569.2,1569.2,3,3276.24,53.48,97.83
1/29/2020,1569.8,1569.8,1569.8,1569.8,251274,3273.4,53.33,97.82
1/30/2020,1576.8,1585,1571.4,1583.5,62336,3283.66,52.14,97.71
1/31/2020,1573.4,1589,1570,1582.9,1095,3225.52,51.56,97.21
2/3/2020,1592.9,1593.3,1568.2,1577.2,1062,3248.92,50.11,97.62
2/4/2020,1577.7,1577.7,1547.8,1550.4,978,3297.59,49.61,97.81
2/5/2020,1553.2,1560.7,1547.7,1557.8,1305,3334.69,50.75,98.16
2/6/2020,1553.6,1565.6,1551.6,1565.1,110,3345.78,50.95,98.38
2/7/2020,1564.9,1571.9,1560.5,1568.6,431,3327.71,50.32,98.57
2/10/2020,1569.3,1574.7,1568.6,1574.7,128,3352.09,49.57,98.71
2/11/2020,1570.9,1571.1,1561.9,1565.6,440,3357.75,49.94,98.59
2/12/2020,1565.2,1568.7,1561,1567.4,36,3379.45,51.17,98.92
2/13/2020,1570.2,1575.1,1570.2,1575.1,74,3373.94,51.42,98.96
2/14/2020,1575.8,1582.7,1574.8,1582.7,68,3380.16,52.05,99
2/18/2020,1579.8,1604.3,1579.8,1600,310,3370.29,52.05,99.33
2/19/2020,1600.6,1610.5,1599.7,1607.5,542,3386.15,53.29,99.6
2/20/2020,1606.5,1621,1603,1616.6,117,3373.23,53.78,99.78
2/21/2020,1619.3,1645,1619.3,1644.6,186,3337.75,53.38,99.19
